
#
#     pipeline filter FreqDriftCorr
#     FreqDrift=-5.13133 Hz/s
#     Initial FqOffset = -72.9323 Hz, delay to reference = 14.2131 s
#
FreqOffs for scan 105: -95.1694 at time 18.5467
FreqOffs for scan 106: -95.1704 at time 18.5469
FreqOffs for scan 107: -95.1713 at time 18.5471
FreqOffs for scan 108: -95.1722 at time 18.5473
FreqOffs for scan 109: -95.1731 at time 18.5475
FreqOffs for scan 110: -95.689 at time 18.648
FreqOffs for scan 111: -95.6931 at time 18.6488
FreqOffs for scan 112: -95.6941 at time 18.649
FreqOffs for scan 113: -95.695 at time 18.6492
FreqOffs for scan 114: -95.6959 at time 18.6493
FreqOffs for scan 115: -95.6968 at time 18.6495
FreqOffs for scan 116: -96.2675 at time 18.7607
FreqOffs for scan 117: -96.2713 at time 18.7615
FreqOffs for scan 118: -96.2722 at time 18.7616
FreqOffs for scan 119: -96.2732 at time 18.7618
FreqOffs for scan 120: -96.2741 at time 18.762
FreqOffs for scan 121: -96.2751 at time 18.7622
FreqOffs for scan 122: -96.7911 at time 18.8628
FreqOffs for scan 123: -96.7952 at time 18.8636
FreqOffs for scan 124: -96.7961 at time 18.8638
FreqOffs for scan 125: -96.7971 at time 18.8639
FreqOffs for scan 126: -96.798 at time 18.8641
FreqOffs for scan 127: -96.7988 at time 18.8643
FreqOffs for scan 128: -97.3722 at time 18.976
FreqOffs for scan 129: -97.3818 at time 18.9779
FreqOffs for scan 130: -97.3856 at time 18.9786
FreqOffs for scan 131: -97.3886 at time 18.9792
FreqOffs for scan 132: -97.3914 at time 18.9798
FreqOffs for scan 133: -97.3942 at time 18.9803
FreqOffs for scan 134: -97.8952 at time 19.078
FreqOffs for scan 135: -97.9045 at time 19.0798
FreqOffs for scan 136: -97.9082 at time 19.0805
FreqOffs for scan 137: -97.9111 at time 19.081
FreqOffs for scan 138: -97.9139 at time 19.0816
FreqOffs for scan 139: -97.9168 at time 19.0822
FreqOffs for scan 140: -98.4739 at time 19.1907
FreqOffs for scan 141: -98.4833 at time 19.1926
FreqOffs for scan 142: -98.4862 at time 19.1931
FreqOffs for scan 143: -98.489 at time 19.1937
FreqOffs for scan 144: -98.4919 at time 19.1942
FreqOffs for scan 145: -98.4947 at time 19.1948
FreqOffs for scan 146: -98.9971 at time 19.2927
FreqOffs for scan 147: -99.0066 at time 19.2945
FreqOffs for scan 148: -99.0095 at time 19.2951
FreqOffs for scan 149: -99.0123 at time 19.2956
FreqOffs for scan 150: -99.0155 at time 19.2963
FreqOffs for scan 151: -99.0183 at time 19.2968
FreqOffs for scan 152: -99.5762 at time 19.4055
FreqOffs for scan 153: -99.586 at time 19.4075
FreqOffs for scan 154: -99.589 at time 19.408
FreqOffs for scan 155: -99.5918 at time 19.4086
FreqOffs for scan 156: -99.5946 at time 19.4091
FreqOffs for scan 157: -99.5974 at time 19.4097
FreqOffs for scan 158: -100.099 at time 19.5074
FreqOffs for scan 159: -100.108 at time 19.5093
FreqOffs for scan 160: -100.111 at time 19.5098
FreqOffs for scan 161: -100.114 at time 19.5104
FreqOffs for scan 162: -100.117 at time 19.5109
FreqOffs for scan 163: -100.12 at time 19.5114
FreqOffs for scan 164: -100.678 at time 19.6202
FreqOffs for scan 165: -100.687 at time 19.6221
FreqOffs for scan 166: -100.69 at time 19.6226
FreqOffs for scan 167: -100.693 at time 19.6232
FreqOffs for scan 168: -100.696 at time 19.6238
FreqOffs for scan 169: -100.699 at time 19.6243
FreqOffs for scan 170: -101.201 at time 19.7223
FreqOffs for scan 171: -101.211 at time 19.7241
FreqOffs for scan 172: -101.214 at time 19.7247
FreqOffs for scan 173: -101.223 at time 19.7265
FreqOffs for scan 174: -101.227 at time 19.7272
FreqOffs for scan 175: -101.23 at time 19.7279
FreqOffs for scan 176: -101.78 at time 19.835
FreqOffs for scan 177: -101.79 at time 19.8369
FreqOffs for scan 178: -101.793 at time 19.8375
FreqOffs for scan 179: -101.796 at time 19.838
FreqOffs for scan 180: -101.798 at time 19.8386
FreqOffs for scan 181: -101.801 at time 19.8391
FreqOffs for scan 182: -102.303 at time 19.937
FreqOffs for scan 183: -102.313 at time 19.9389
FreqOffs for scan 184: -102.316 at time 19.9395
FreqOffs for scan 185: -102.319 at time 19.9401
FreqOffs for scan 186: -102.322 at time 19.9406
FreqOffs for scan 187: -102.325 at time 19.9411
FreqOffs for scan 188: -102.882 at time 20.0497
FreqOffs for scan 189: -102.891 at time 20.0515
FreqOffs for scan 190: -102.894 at time 20.0521
FreqOffs for scan 191: -102.898 at time 20.0528
FreqOffs for scan 192: -102.901 at time 20.0534
FreqOffs for scan 193: -102.903 at time 20.0539
FreqOffs for scan 194: -103.405 at time 20.1517
FreqOffs for scan 195: -103.414 at time 20.1535
FreqOffs for scan 196: -103.417 at time 20.1541
FreqOffs for scan 197: -103.421 at time 20.1548
FreqOffs for scan 198: -103.424 at time 20.1553
FreqOffs for scan 199: -103.426 at time 20.1559
FreqOffs for scan 200: -103.984 at time 20.2645
FreqOffs for scan 201: -103.995 at time 20.2667
FreqOffs for scan 202: -103.998 at time 20.2673
FreqOffs for scan 203: -104.001 at time 20.2679
FreqOffs for scan 204: -104.004 at time 20.2684
FreqOffs for scan 205: -104.007 at time 20.269
FreqOffs for scan 206: -104.507 at time 20.3665
FreqOffs for scan 207: -104.516 at time 20.3683
FreqOffs for scan 208: -104.519 at time 20.3688
FreqOffs for scan 209: -104.522 at time 20.3694
FreqOffs for scan 210: -104.525 at time 20.3699
FreqOffs for scan 211: -104.527 at time 20.3704
FreqOffs for scan 212: -105.086 at time 20.4794
FreqOffs for scan 213: -105.096 at time 20.4812
FreqOffs for scan 214: -105.099 at time 20.4817
FreqOffs for scan 215: -105.102 at time 20.4823
FreqOffs for scan 216: -105.104 at time 20.4829
FreqOffs for scan 217: -105.107 at time 20.4834
FreqOffs for scan 218: -105.609 at time 20.5812
FreqOffs for scan 219: -105.618 at time 20.583
FreqOffs for scan 220: -105.621 at time 20.5835
FreqOffs for scan 221: -105.624 at time 20.5841
FreqOffs for scan 222: -105.626 at time 20.5846
FreqOffs for scan 223: -105.629 at time 20.5852
FreqOffs for scan 224: -106.188 at time 20.694
FreqOffs for scan 225: -106.197 at time 20.6958
FreqOffs for scan 226: -106.2 at time 20.6963
FreqOffs for scan 227: -106.202 at time 20.6969
FreqOffs for scan 228: -106.205 at time 20.6974
FreqOffs for scan 229: -106.208 at time 20.698
FreqOffs for scan 230: -106.711 at time 20.796
FreqOffs for scan 231: -106.72 at time 20.7978
FreqOffs for scan 232: -106.723 at time 20.7983
FreqOffs for scan 233: -106.726 at time 20.7988
FreqOffs for scan 234: -106.729 at time 20.7994
FreqOffs for scan 235: -106.731 at time 20.7999
FreqOffs for scan 236: -107.29 at time 20.9089
FreqOffs for scan 237: -107.3 at time 20.9107
FreqOffs for scan 238: -107.303 at time 20.9113
FreqOffs for scan 239: -107.306 at time 20.9119
FreqOffs for scan 240: -107.309 at time 20.9125
